row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_05_720_1.mzML Peak area,bld_plt1_blk_02.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,skin_01_0_FH.mzML Peak area,bld_plt2_blk_04.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_07_120_FH.mzML Peak area,skin_07_0_FH.mzML Peak area,skin_01_240_FH.mzML Peak area,skin_05_720_FH.mzML Peak area,skin_01_120_FH.mzML Peak area,skin_04_0_FH.mzML Peak area,skin_blank_03.mzML Peak area,skin_01_720_FH.mzML Peak area,skin_blank_20.mzML Peak area,skin_01_480_FH.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_01_600_FH.mzML Peak area,skin_05_240_FH.mzML Peak area,skin_04_120_FH.mzML Peak area,skin_04_240_FH.mzML Peak area,skin_05_120_FH.mzML Peak area,skin_03_120_FH.mzML Peak area,skin_03_240_FH.mzML Peak area,skin_03_600_FH.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,skin_03_480_FH.mzML Peak area,skin_03_0_FH.mzML Peak area,skin_07_480_FH.mzML Peak area,skin_07_600_FH.mzML Peak area,skin_07_720_FH.mzML Peak area,skin_08_480_FH.mzML Peak area,skin_08_720_FH.mzML Peak area,skin_08_240_FH.mzML Peak area,skin_03_720_FH.mzML Peak area,skin_04_720_FH.mzML Peak area,skin_04_480_FH.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,skin_10_240_FH.mzML Peak area,skin_10_600_FH.mzML Peak area,skin_08_120_FH.mzML Peak area,skin_10_720_FH.mzML Peak area,skin_08_0_FH.mzML Peak area,skin_10_120_FH.mzML Peak area,skin_07_240_FH.mzML Peak area,skin_05_600_FH.mzML Peak area,skin_10_0_FH.mzML Peak area,skin_05_480_FH.mzML Peak area,skin_05_0_FH.mzML Peak area,skin_04_600_FH.mzML Peak area,skin_10_480_FH.mzML Peak area,skin_08_600_FH.mzML Peak area,
12699,346.0098923796543,6.2860794,,,,,,,,,,,10614.331,44026.48,75070.45,213779.11,5550.107,171141.72,369745.3,127082.164,404546.84,114383.94,35145.164,206756.89,141997.6,234955.53,226019.67,458267.2,0,3603.6565,3744.118,4075.5786,2468.692,5726.5366,9707.761,25067.266,17229.404,6226.8564,27081.645,64685.137,256169.45,29507.004,756585.1,16777.078,4618.45,24373.207,77584.15,290437.84,11430.66,64343.59,51255.484,0,0,0,0,0,0,0,0,0,0,45059.285,45397.88,0,0,0,0,0,0,0,0,4963388.0,0,0,0,0,0,0,0,0,0,0,0,153683.16,139723.73,163620.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9026,346.13609930536694,4.8109674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084.4739,2391.095,2061.6208,3418.878,5387.883,23330.76,0,1561.6788,0,2861.4575,0,0,3049.1558,4846.87,8491.567,15911.16,2774.5308,261.3955,0,0,0,2121.6147,551.9154,0,5535.055,2857.0078,4018.1516,5301.1616,2759.6987,0,7884.755,13315.106,0,0,0,2105.2854,1351.2803,5920.5635,1568.4648,17809.764,3100.5784,4273.583,7358.3203,4809.2324,0,16548.523,10573.008,3241.503,21747.002,
1526,346.18606392851,2.4503977,,,,91,40,[M+NH4]+,,2,1526;1530,328.15197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50251.7,46855.84,83370.5,56549.1,81785.36,50847.43,0,102612.45,0,93463.22,0,0,90968.97,85522.62,76829.03,68976.94,74335.6,117747.96,102079.734,191913.67,0,97930.414,67224.695,68032.87,61038.406,54856.355,66962.16,77743.25,87475.17,94233.38,73414.93,73663.52,0,0,0,104896.305,110866.414,89777.26,76413.35,67298.17,80151.984,68852.195,81164.48,55579.848,81059.42,73971.1,109291.17,81081.91,72734.664,
1105,346.22199579638954,2.2456274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.312805,0,0,12.367199,0,14.0248165,112.44465,11.070932,0,25.072062,127.43346,29433.447,51775.008,55818.47,61635.375,54581.586,61058.383,0,52795.12,0,47469.383,0,0,49477.78,43422.67,75326.86,37771.613,68303.055,71281.26,73813.99,63885.707,0,44326.797,12969.846,18305.771,54143.87,52686.543,59976.707,67965.734,7898.052,63588.133,69723.77,75948.69,0,11.749306,19.776173,72341.61,71689.96,61201.5,36480.812,61299.81,37692.52,24444.127,63683.914,36340.48,41399.812,47819.98,77462.42,68282.32,52790.39,
2046,346.222384084785,2.6053905,,,,,,,,,,,14.617034,0,107.53161,97.29343,40.84671,22.624914,43.78002,110.482086,190.99953,33.95243,96.77457,11.965758,19.809828,38.34281,51.78526,181.75652,0,0,12.972725,36.654964,12.466164,15.344244,0,17.36462,11.821312,68.84125,159.26767,19.425066,251.35947,132.78148,592.97266,145.46149,14.246912,30.153645,102.599556,50.097103,125.48716,18.86824,679.3714,9900.289,26589.834,23575.275,38009.82,30323.14,7199.2383,0,19204.605,0,17124.133,196.97287,219.19249,12957.743,38392.797,37140.426,93150.26,80573.76,30693.305,47107.953,23221.096,33.183037,44342.3,46928.84,28196.941,28765.52,28065.006,31941.418,23215.08,32677.375,23801.06,37992.625,43148.875,69.55896,250.13191,541.9548,29895.857,61589.156,14265.036,11227.024,30721.977,33180.656,15894.014,92564.96,11786.673,85673.94,35639.273,23382.348,34008.86,30966.566,
2293,346.22240053979345,2.6962547,,,,41,,,,,,,19.022945,0,68.94906,59.869034,148.65129,14.247311,49.312508,19.002277,90.41584,14.382351,74.91926,22.582338,49.1077,102.98455,42.561646,53.3789,0,0,14.580307,0,12.466164,11.898074,23.24715,18.197186,11.821312,31.398304,46.26629,32.755657,276.78296,38.261745,239.04446,98.53502,14.246912,122.01138,127.98145,123.70801,137.95668,18.86824,93.65025,61944.582,69540.625,66388.21,109277.34,114956.914,73810.03,0,63769.816,0,64511.004,87.66169,80.46333,33528.844,86064.27,92300.836,51564.715,47268.426,106937.5,157798.48,189616.61,32.72425,168046.55,160331.02,120974.164,67248.99,98356.35,118837.5,86847.99,182924.02,110875.49,127289.7,158618.28,15.76194,24.957767,469.52292,146281.72,146805.84,73890.74,89884.63,113599.06,131174.33,76997.96,58271.4,69236.63,47401.59,48654.152,174997.36,121870.76,109792.664,
3138,346.2226002141931,2.9540703,,,,159,,,,,,,209.57372,0,112.428314,216.22083,40.972084,70.647705,120.29803,84.73141,81.47456,30.27479,80.577934,31.275723,16.375664,134.73367,148.4939,152.72353,0,0,16.383656,13.637603,10.12418,51.91007,37.458492,74.405975,24.659174,207.97823,13.23041,296.37415,79.597145,113.23584,234.08601,126.32253,100.12707,147.6145,96.24718,103.24395,15.334267,174.39246,174.74956,33041.94,64159.004,20686.078,78002.1,64458.773,16988.236,0,63152.336,0,64848.152,155.1731,381.40094,41286.566,87006.66,76798.19,44919.4,81223.55,98863.53,88646.93,186148.3,169.24165,184126.52,83155.07,77689.76,78064.97,67875.19,75596.32,92248.1,91608.67,104370.28,81537.02,98899.44,146.72598,34.333736,153.06433,93624.14,103751.5,73776.94,84003.37,35929.195,92846.46,28808.918,103311.125,83663.68,87870.75,78211.125,104313.5,87962.63,70749.8,
3911,346.2229190197921,3.2501314,,,,70,,,,,,,303.02783,116.534195,446.5734,62.953743,26.061768,306.23822,81.46592,201.05342,226.67188,347.05405,42.360195,263.1557,429.58008,400.23502,503.77835,661.3769,0,118.4653,81.05039,262.56537,406.7669,328.79266,332.6106,265.7808,137.46696,98.14001,363.90274,292.12646,303.8274,447.70306,870.01263,546.8365,346.11084,136.48627,554.7655,425.2065,465.69498,862.504,614.77374,34643.28,15171.643,105733.125,30412.156,42810.957,12718.284,0,47172.73,0,43965.652,641.3197,618.3215,41772.934,61472.02,64492.188,73372.086,64252.78,84235.56,80189.01,64569.18,357.08426,60206.86,60657.855,55285.703,45903.406,45266.85,52706.152,51196.98,46422.28,64555.44,66843.05,81204.336,519.749,307.33978,478.3276,71857.4,57374.234,65233.69,65488.69,49734.62,63955.68,62626.367,63351.582,38900.68,78564.97,61934.316,87425.234,65170.227,47205.133,
4181,346.2229842554689,3.2969148,,,,82,,,,,,,440.67267,283.55295,297.2765,62.953743,13.889086,569.5113,81.46592,201.05342,226.67188,599.86316,42.360195,263.1557,395.98282,1079.659,738.5696,1091.2844,0,176.06105,16.869604,713.6283,527.79333,661.216,277.1949,440.94028,464.22305,98.14001,448.94672,292.12646,303.8274,221.56168,978.07935,546.8365,506.78748,136.48627,554.7655,425.2065,298.57968,947.72296,614.77374,14599.967,14289.631,18376.088,12562.242,13614.678,15429.859,0,15160.437,0,14737.666,709.6004,618.3215,19723.861,17879.688,17461.387,15291.727,17176.57,28063.236,22590.133,24286.48,357.08426,24414.334,20191.912,18528.578,16055.984,14913.574,12670.293,16705.594,19458.7,20396.672,19075.541,20469.69,519.749,429.98108,571.1209,24384.854,19693.84,23020.152,18108.197,17954.72,16867.68,11000.277,22771.6,15587.595,17165.691,19473.78,28495.135,17070.023,20870.361,
4299,346.2587226350611,3.3522255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,19.462,0,23.909336,0,0,0,0,0,0,0,12.991639,0,0,0,0,0,0,0,0,12.432749,19.731731,0,18.476967,0,17.975971,22.209082,33.851532,9400.527,5622.144,13827.951,8701.76,13067.185,8024.2583,0,12306.369,0,16999.299,93.47026,25.669834,21798.16,14517.129,16265.773,11450.415,16651.604,27843.275,15128.163,19277.975,0,22607.24,10184.127,10505.639,13734.292,8501.936,17541.697,17905.557,19271.23,17833.238,18997.32,25802.652,0,0,79.97735,10230.642,29341.34,40058.883,13619.29,17784.588,18507.467,6571.6436,11000.463,15178.431,16094.603,13000.801,32510.365,18821.164,9007.621,
4543,346.25886033521493,3.4028568,,,,307,,,,,,,0,0,0,0,0,9.639588,0,0,0,0,0,0,15.668148,0,14.893451,0,0,0,0,0,0,33.943497,12.991639,0,0,0,0,0,0,0,30.698006,20.46849,19.731731,32.210304,18.476967,0,17.975971,49.509933,33.851532,7767.281,8061.2036,6606.8677,10871.703,22531.953,9098.485,0,7333.2793,0,11848.172,93.47026,12.078253,21965.877,31972.113,12923.156,25109.719,31860.395,19845.676,26801.568,25696.56,0,44347.008,13506.03,23583.61,9616.214,10089.236,17736.934,9247.947,19272.875,21353.885,15309.442,21978.56,0,0,79.97735,10230.642,23905.229,10032.546,23696.46,14785.984,12948.43,13123.553,14198.263,8668.343,12104.743,40419.957,15879.613,13080.703,7658.299,
4884,346.25897081731773,3.498474,,,,104,,,,,,,0,0,0,0,0,9.639588,0,0,0,0,0,0,79.401634,0,46.4947,0,0,0,0,25.706394,0,33.943497,12.991639,0,0,0,28.21013,0,30.461401,37.20678,105.776596,26.450493,15.875387,48.52423,166.08517,22.640997,0,49.509933,163.1338,67405.39,80749.51,94564.336,133799.11,91413.234,85551.58,0,109283.67,0,96444.01,96.02739,73.11084,96868.586,149923.55,132056.42,152584.9,143294.08,188956.62,181142.4,364048.9,0,314041.88,209645.3,166526.98,120525.42,131315.58,81642.75,112273.3,112508.35,201257.52,167142.5,191155.06,0,43.198807,25.427824,162203.31,162014.39,116567.82,99059.39,93481.96,124491.89,230223.98,182073.64,104657.586,165925.1,190501.92,189691.48,106840.78,117579.984,
6617,346.2592376644113,4.036522,,,,,,,,,,,0,0,0,0,0,0,0,44.496174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935.698,4058.8826,1647.285,4221.5894,3091.7866,1014.4136,0,1023.8452,0,1307.2924,0,0,847.3922,4575.035,3228.7583,3813.5354,2555.5942,15294.102,24536.217,23749.197,0,42583.465,73364.72,8069.734,27317.23,19078.168,1642.9417,3271.149,4474.7217,20437.621,3105.1533,6696.2837,0,0,0,4982.842,5142.9077,3685.287,4605.1777,2348.5142,4878.058,25015.72,5210.114,5239.882,3943.9907,2501.532,6540.638,4664.534,3261.329,
8122,346.2951884798331,4.48884,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408.3448,10583.719,0,294.88452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.00897,981.60394,1865.571,2085.5522,0,0,0,0,0,0,0,0,0,335.3722,244.01297,0,675.98145,0,0,2158.5183,0,2206.3088,221.47289,599.30206,0,0,479.9367,
4156,346.7250516903306,3.285051,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.47284,0,0,0,84646.85,0,0,0,0,0,0,0,0,22621.754,22769.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14540.041,11052.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16584.604,0,0,
998,347.1335561804706,2.1448715,,,,228,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109543.71,29080.201,39361.02,187814.33,194222.16,34780.098,0,39357.164,0,57771.973,0,0,193490.6,127996.48,237672.05,76799.46,219122.88,88537.61,281363.78,186605.92,0,201082.55,226350.53,52631.305,43885.86,34858.277,52798.53,49634.53,210940.19,299840.1,51372.926,299803.78,0,0,0,230959.52,246149.53,224176.22,49562.707,41454.715,237508.84,242684.7,86196.35,190787.5,77068.29,281881.4,90808.516,71723.8,191644.77,
805,347.13361167220705,2.0626497,,,,241,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57300.25,79195.95,110899.72,53955.082,44124.297,124656.336,0,48406.984,0,137492.95,0,0,79976.81,128819.05,105335.44,175434.7,95016.29,246467.2,147296.88,240110.94,0,207761.98,96013.33,140745.92,134486.28,120110.14,142629.97,156091.47,103130.81,157872.86,189699.19,146255.56,0,0,0,137723.1,143093.64,99085.19,145538.92,133003.86,105848.37,78223.97,189833.11,81390.914,58767.93,63854.457,221451.88,164471.31,84064.984,
1865,347.14879400860144,2.5480254,,,,382,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8536.917,6846.3574,11667.991,21545.469,19161.5,12737.901,0,13872.732,0,18958.467,0,0,12475.373,23717.73,18183.775,19045.824,21933.287,30132.7,27242.861,22506.672,0,35635.395,16649.43,13787.152,13478.577,13895.46,15253.865,17226.31,15888.792,26845.555,25542.25,26606.73,0,0,0,18897.951,19994.74,16895.557,14874.426,12195.405,18400.922,22332.29,26406.904,13939.207,21192.867,26045.123,26851.07,21049.367,16599.021,
1500,347.14884477594074,2.4408245,,,,91,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47818.66,39276.582,99753.25,86840.72,127016.05,72348.55,0,113310.71,0,146109.94,0,0,104697.34,112471.5,114389.31,112854.59,103457.28,142014.33,120934.44,139942.08,0,166422.6,88220.61,71316.836,73096.95,64374.066,87107.13,86312.99,98029.99,136744.62,114218.71,135776.77,0,0,0,88598.16,93918.516,86411.37,86987.305,70214.234,99010.6,94070.664,125975.82,67905.46,118131.77,133433.36,151004.06,92147.64,83783.836,
2592,347.1488985130916,2.802924,,,,41,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433.892,7039.248,15760.678,16542.973,15616.439,13650.264,0,13964.445,0,18466.69,0,0,11806.383,18480.924,18919.645,20240.004,24382.512,27789.773,24954.566,25611.5,0,40245.805,19027.305,14106.338,19674.99,14483.248,19449.814,17442.709,17016.775,23012.168,22026.979,24638.89,0,0,0,17183.467,24669.826,19738.713,18493.643,16450.023,21669.814,16874.781,22882.23,13706.048,21425.443,21067.117,26011.027,20391.812,16760.646,
1140,347.1491177167269,2.2594619,,,,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24158.688,21498.627,46169.895,52749.188,45462.18,44305.926,0,47506.312,0,58595.223,0,0,42060.69,70682.09,66824.19,70718.21,65302.74,80685.734,67769.67,85178.41,0,102903.68,50138.363,45159.82,36721.09,39178.082,52799.47,49062.812,53335.676,77718.71,77759.94,78271.36,0,0,0,55326.0,56676.652,52240.316,50961.12,41466.055,58714.215,53670.824,82157.95,42701.023,67384.45,74906.95,86691.06,55438.78,42131.73,
5095,347.16122474327364,3.5589008,,,,,,,,,,,433.88254,0,1285.1791,338.8699,639.50903,185.71078,1271.5754,940.48785,907.7026,730.5467,610.8344,216.60918,141.6377,1157.9308,24.940178,314.4446,0,0,54.151955,1508.6758,443.49847,38.925793,761.9169,393.1161,265.09332,1796.3826,2032.9489,0,224.23486,1388.427,1655.9784,1790.6909,2538.108,4792.084,1003.6473,581.11096,12038.742,3648.653,432.69208,0,0,0,0,0,0,0,0,0,0,1398.2593,3417.0254,0,0,0,0,0,0,0,0,247.07214,0,0,0,0,0,0,0,0,0,0,0,152.33041,67.709595,928.5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4227,347.16255439625274,3.3514323,,,,,,,,,,,12.620805,0,355.89536,49.73356,48.437103,667.9234,171.8721,546.21124,187.89737,87.02687,45.29724,38.971954,60.57957,240.67188,553.75104,44.293533,0,0,47.477806,349.16974,341.71198,325.23157,163.66095,645.13885,1393.0273,509.5902,409.95206,18.751389,333.4962,420.88773,288.66028,318.49243,576.3756,1519.4874,80.58143,331.1017,3821.4636,870.11676,246.59904,0,0,0,0,0,0,0,0,0,0,239.39781,662.4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.737911,494.29926,98.64942,0,0,0,0,0,0,0,0,0,0,1165.459,0,0,0,
3023,347.17032719554345,2.957035,,,,,,,,,,,0,0,247.34125,0,0,2157.7761,0,0,281.80222,0,0,13.373009,39.45888,0,181.821,41.180042,0,0,414.30698,0,76.787384,605.85767,0,4133.531,1376.9469,1942.3035,0,155.35191,230.05789,13.474787,0,724.22266,631.88196,248.58153,0,98.37958,99.9909,74.45189,0,0,0,0,0,0,0,0,0,0,0,3483.1426,148.23596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2156,347.2049790108699,2.640542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.79088,0,0,0,0,0,0,0,0,0,0,0,0,41105.383,0,0,0,0,0,0,0,0,4632.84,6682.7305,0,538.56604,552.6117,0,0,0,0,0,0,0,0,0,326.95453,0,0,1078.4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.779,0,0,
6597,347.22227073714527,4.027823,,,,,,,,,,,1248.4424,0,1183.3336,4464.0503,4520.271,713.4221,5618.366,5541.256,584.95264,655.16473,1283.4149,4221.8633,1582.7396,6079.786,2501.842,4829.8545,0,0,1640.8451,4898.5117,4175.962,199.85867,1051.7094,403.29013,608.53204,527.5774,6564.6675,1403.0664,783.0868,2196.339,2311.137,2356.3848,2506.8645,1181.1958,5398.62,864.0596,1333.9626,1596.5472,1020.2921,1905.7267,1123.0325,1267.8884,2687.8057,3732.1733,2464.077,0,6285.9893,0,4323.288,256.85138,356.65295,2724.5198,3859.7148,2702.4617,2813.3079,1373.9315,3718.4685,3606.5537,9514.025,1220.3003,10448.102,1894.9346,2787.6482,3618.8513,3036.8022,5257.2627,4881.702,2903.3403,1918.9042,7060.13,4109.0215,625.17633,1630.3972,1436.6494,2893.4285,3174.4165,5493.9355,4515.667,1005.92773,3448.3281,8797.117,3539.5725,2878.1985,9623.03,4074.201,2296.9102,7214.072,14653.384,
4142,347.22335540563296,3.2548223,,,,,,,,,,,1958.1625,0,2970.825,2684.491,4603.6406,4381.0195,4232.3228,3964.3716,6240.306,5705.6797,5310.256,3422.2822,2922.095,5748.529,4884.073,4713.5425,0,0,4764.917,4151.0625,4096.1895,5759.941,8021.32,3647.48,5716.6,3471.526,5045.9585,3415.8352,3443.328,3239.4072,7079.6685,3895.0266,6659.6777,5361.425,3373.305,4756.696,3711.4724,7547.7207,8006.78,4516.6367,3870.9824,3552.2551,11371.138,6173.6274,31572.908,0,5161.98,0,6759.408,5009.679,6901.6953,5568.9023,9688.854,11377.011,15213.634,6363.9287,8716.033,20757.64,27980.18,7389.629,25105.361,10052.591,9702.56,6333.409,3957.0322,5192.877,6802.9136,19850.111,8372.641,13481.204,12714.972,8980.259,4588.3394,4596.4272,6687.893,19697.24,6557.175,6827.113,6652.2896,11129.723,8922.856,9698.039,5708.413,11735.989,8910.879,10471.594,3654.4092,6399.0615,
13722,347.2562035989333,6.714272,,,,109,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14281.005,3598.2427,5065.9365,2011.6003,13948.62,4462.336,0,4148.956,0,5126.15,0,0,3406.6775,3599.8967,9327.811,10852.383,20848.799,17798.477,6111.1826,6026.841,0,10143.419,21132.43,9281.831,17480.078,18335.943,5743.276,10990.842,8037.3677,3851.9644,12548.64,14940.933,0,0,0,19329.809,6172.879,5639.276,12905.919,9966.547,17970.764,11967.001,12592.195,14290.284,11899.391,19515.76,6344.9077,14529.71,5559.08,
12505,347.25675129513047,6.2066402,,,,,,,,,,,96.00335,496.30896,234.90707,164.33817,251.37529,272.6688,21.856667,0,71.15874,329.8902,194.14879,0,158.73845,290.2049,217.57306,180.38396,0,500.06647,31.583157,119.550896,47.647854,21.893051,624.81647,327.40704,16.290283,375.60638,243.23419,0,138.8225,195.5243,16.84253,896.6045,14.402536,445.43884,853.89374,0,493.60352,359.23364,477.2193,5961.204,5480.3984,6483.98,5120.7793,7799.087,6554.201,0,5964.8213,0,7474.2373,834.8066,274.77228,3498.545,4694.1724,6030.0776,12135.706,4844.953,18194.574,5510.607,10265.064,0,8368.155,9619.706,7084.679,13283.003,11032.984,7902.873,7902.6724,7518.037,8918.477,20833.828,21743.867,24.190493,313.2212,37.025326,6308.0547,6496.3516,6752.132,6824.019,6624.5654,4022.875,7935.491,3995.8887,4429.71,7420.7974,3616.0085,22387.65,4930.659,5313.525,
12155,347.3155416968378,6.1164813,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32256.11,21668.635,25863.514,8563.393,29423.361,12112.6,0,19565.746,0,31730.066,0,0,20990.582,4813.8237,12972.02,39724.023,17588.088,32914.996,26112.732,9128.244,0,12212.039,28117.549,10805.434,3143.7573,19538.303,16373.376,14739.654,19241.979,20699.562,7683.1924,18736.814,0,0,0,8357.003,2286.6243,8753.689,9763.105,24931.932,11302.491,22154.703,38756.27,18877.592,40567.297,13604.04,32963.43,15676.775,28936.621,
11789,347.3155805085134,6.0082088,,,,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37178.094,46049.51,37304.7,23224.504,65826.09,37409.57,0,20269.844,0,67658.39,0,0,36008.445,44302.61,18056.742,55663.84,14601.68,6517.3726,5325.2925,13437.603,0,22183.754,22584.346,0,40252.137,37339.77,42757.29,27432.227,26319.312,6454.8687,21549.406,61175.7,0,0,0,12175.369,9308.9375,30944.41,24973.605,71376.8,13760.557,35153.77,67116.875,36515.28,37865.87,109625.04,22143.03,20142.088,97848.945,
13538,347.31583444343573,6.595389,,,,63,,,,,,,0,260.2452,235.91924,53.015427,13.698747,146.25972,95.293564,296.29053,250.7302,469.30362,329.0926,216.4012,259.2622,630.26874,86.695465,220.28,40.31367,113.27064,45.871323,16.730682,33.478004,323.89563,191.72433,63.07872,16.419224,44.73913,48.950417,553.55927,426.85376,417.55823,3278.3193,263.76453,90.63884,93.38081,148.16847,412.4824,220.50365,224.95969,181.85799,20433.492,89798.18,10682.434,10802.978,13927.61,105259.02,10.635765,13415.243,0,22650.2,79.07507,284.336,18300.488,7637.286,38912.332,56763.844,18388.361,20662.342,13495.573,20575.107,428.58273,14719.575,73401.89,17877.422,24960.3,27629.137,15116.254,11643.276,10525.362,8450.095,23561.092,33574.26,66.804855,407.95837,529.0416,19045.428,13138.438,17177.986,23473.105,45624.215,17000.271,25793.926,26769.15,66460.47,46269.45,89071.22,36902.37,10955.468,21382.041,
70,348.130290637573,0.4807068,,,,385,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5057.6147,3653.2935,8308.889,10322.0,9615.996,4856.908,0,11264.229,0,10717.423,0,0,11088.545,17903.916,12172.823,14437.896,12075.35,14285.702,16414.19,27804.328,0,37344.105,9102.572,10084.069,6630.5303,6784.619,7775.9443,7718.697,9152.088,17430.695,13456.768,14931.191,0,0,0,10832.165,10456.105,10241.954,8806.985,7985.4497,10717.999,14104.301,18313.646,10105.114,13561.732,21169.975,19327.992,11572.121,5048.2,
