formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C10H16O7	[M + H]+	C10H16O7	44.79650792149922	39.17282951675381	5.623678404745412	8	1.0	1.882985392534394	1.882985392534394	1.1268531101727937		249.09716	154.12	3644_example_sirius_1969	1969
1	C21H22O6	[M + H]+	C21H22O6	49.38508091623667	47.781450538153855	1.6036303780828123	20	0.944840519787713	4.82286355050441	4.82286355050441	1.3340285505109197		371.14941	256.34294474136317	3645_example_sirius_7239	7239
1	C13H25NO3	[M + Na]+	C13H25NO3	0.9352549487661395	0.9352549487661395	0.0	1	0.0	-0.7865580624411498	0.7865580624411498	-0.1666591045265481		266.17262	228.49	3646_example_sirius_5803	5803
1	C7H13NO14P6	[M + H]+	C7H13NO14P6	14.464842100309186	14.464842100309186	0.0	5	0.947550829153396	13.26194606469441	13.26194606469441	-1.3994103704491307		521.88272	432.69808035850525	3647_example_sirius_14153	14153
1	C27H48O2	[M + H]+	C27H48O2	14.481757558463574	12.684751656439213	1.797005902024362	4	1.0	8.57637848498001	8.57637848498001	1.2156006106917068		405.37320	407.4075	3648_example_sirius_13303	13303
1	C23H55N9O2	[M + Na]+	C23H55N9O2	1.4860300259254082	-0.15550729897822158	1.6415373249036298	1	0.0	NaN	NaN	-7.089115708084303		512.43346	381.38	3649_example_sirius_12265	12265
1	C22H42O4	[M + H]+	C22H42O4	5.227162462942843	3.5000000000000004	1.7271624629428426	1	0.0	NaN	NaN	1.6528336481220085		371.31620	391.51	3650_example_sirius_12794	12794
1	C30H50O5	[M + H]+	C30H50O5	6.954671539781721	3.5	3.454671539781721	1	0.0	NaN	NaN	0.7099445635343817		491.37345	352.85	3651_example_sirius_11102	11102
1	C16H32O3	[M + H3N + H]+	C16H35NO3	23.455795185298285	17.58361030862752	5.872184876670765	4	0.9631842618258617	3.90019237222469	3.90019237222469	0.06741302065728133		290.26899	256.683125	3652_example_sirius_7304	7304
1	C35H60O10	[M + Na]+	C35H60O10	12.497918737812224	3.4751405952908847	9.02277814252134	1	0.0	0.30777423095072615	0.30777423095072615	0.30325212878651364		663.40807	442.1809814453125	3653_example_sirius_14426	14426
1	C28H55N13O2	[M + H]+	C28H55N13O2	3.7826766655462762	3.7826766655462762	0.0	4	0.9924178834686114	3.9535237999866126	3.9535237999866126	1.3447495331357855		606.46826	461.3202026619604	3654_example_sirius_14618	14618
1	C11H14O4	[M + H]+	C11H14O4	160.02311716711088	160.02311716711088	0.0	51	0.9189542742637786	3.2517995728072413	3.2517995728072413	0.021885297320676397		211.09649	173.0836688246024	3655_example_sirius_2841	2841
1	C10H10O2	[M + H]+	C10H10O2	80.37531124921342	76.9254327938523	3.4498784553611306	13	0.9904113375898798	3.95281506175922	4.489614402634272	-0.15950966053263851		163.07533	221.52286209106444	3656_example_sirius_5452	5452
1	C14H15N5O3S	[M + H]+	C14H15N5O3S	42.33490600833305	42.33490600833305	0.0	20	0.9388344395801131	0.5572109435587698	4.298361988875909	-2.3549877063199296		334.09605	297.3905859437498	3657_example_sirius_9004	9004
1	C23H31NO6	[M + H]+	C23H31NO6	20.51777921648765	14.172824397838994	6.344954818648657	3	0.9832456002482698	1.1234632746577486	1.1234632746577486	1.2573100592159607		418.22294	190.60667724609374	3658_example_sirius_3752	3752
1	C27H56O7	[M + H3N + H]+	C27H59NO7	33.394810742409746	26.63170464715413	6.763106095255615	15	0.9317960124799818	6.584226780178277	6.584226780178277	0.09858211831246788		510.43648	408.99795301124243	3659_example_sirius_13336	13336
1	C21H41NO4	[M + H]+	C21H41NO4	12.86739899309313	9.163661315519747	3.703737677573382	4	0.8457981459943535	4.525139670127093	4.525139670127093	1.2482992308687217		372.31130	303.19	3660_example_sirius_9187	9187
1	C42H65N3O4	[M + H3N + H]+	C42H68N4O4	4.348961688120813	4.348961688120813	0.0	5	0.9953110696866077	8.666515241150535	8.666515241150535	-0.5235643485141777		693.53097	492.8354211709095	3661_example_sirius_14710	14710
1	C23H48NO6P	[M + H]+	C23H48NO6P	18.117573079892544	12.1089341597598	6.008638920132745	4	0.9843480005797035	2.7134397478750887	2.7134397478750887	1.2623296260627712		466.32979	346.12125000000003	3662_example_sirius_10782	10782
